Region,years,products,Productivity (kg/ ha),Production (t),Area (ha) 
PT,1995,Cereais para grão,2064.0,1394255.0,675657.0
PT,1995,Cereja,2108.0,9520.0,4516.0
PT,1995,Cevada,1043.0,53058.0,50887.0
PT,1995,Citrinos,10050.0,262284.0,26097.0
PT,1995,Damasco,7931.0,5052.0,637.0
PT,1995,Diospiro,4000.0,2220.0,555.0
PT,1995,Feijão,536.0,12635.0,23594.0
PT,1995,Figo,689.0,6313.0,9163.0
PT,1995,Ginja,1450.0,580.0,400.0
PT,1995,Girassol,277.0,26120.0,94365.0
PT,1995,Grão-de-bico,662.0,1701.0,2568.0
PT,1995,Kiwi,8099.0,8860.0,1094.0
PT,1995,Laranja,10209.0,208241.0,20398.0
PT,1995,Limão,8531.0,11210.0,1314.0
PT,1995,Lúpulo,1124.0,127.0,113.0
PT,1995,Marmelo,9788.0,2065.0,211.0
PT,1995,Maçã,9703.0,234897.0,24209.0
PT,1995,Milho,4362.0,714627.0,163816.0
PT,1995,Milho regadio,4618.0,691500.0,149750.0
PT,1995,Milho sequeiro,1319.0,16265.0,12333.0
PT,1995,Nespera,3615.0,1569.0,434.0
PT,1995,Noz,1373.0,2864.0,2086.0
PT,1995,Olival,960.0,319752.0,333144.0
PT,1995,Principais culturas para indústria,8176.0,927033.0,113380.0
PT,1995,Principais frutos de casca rija,746.0,50496.0,67709.0
PT,1995,Principais frutos frescos,6500.0,454000.0,69848.0
PT,1995,Principais frutos subtropicais,8099.0,8860.0,1094.0
PT,1995,Principais leguminosas secas,548.0,14336.0,26162.0
PT,1995,Pêra,5990.0,82748.0,13814.0
PT,1995,Pêssego,6766.0,89455.0,13221.0
PT,1995,Romã,4571.0,1600.0,350.0
PT,1995,Tabaco,2462.0,4945.0,2009.0
PT,1995,Tangera,9610.0,6833.0,711.0
PT,1995,Tangerina,9841.0,34983.0,3555.0
PT,1995,Tomate para indústria,53841.0,838850.0,15580.0
PT,1995,Toranja,8524.0,1017.0,119.0
PT,1995,Trigo,1387.0,359849.0,259402.0
PT,1995,Trigo duro,1247.0,30769.0,24678.0
PT,1995,Trigo mole,1402.0,329080.0,234724.0
PT,1995,Triticale,1094.0,48268.0,44126.0
PT,1995,Uva de mesa,7737.0,57059.0,7375.0
PT,1995,Uva para vinho,4010.0,940730.0,234589.0
PT,1995,Vinha,4124.0,997789.0,241964.0
PT,1996,Ameixa,7628.0,17637.0,2312.0
PT,1996,Amêndoa,709.0,29232.0,41244.0
PT,1996,Arroz,6091.0,172230.0,28278.0
PT,1996,Aveia,857.0,60480.0,70593.0
PT,1996,Avelã,886.0,852.0,962.0
PT,1996,Azeitona de mesa,866.0,8974.0,10361.0
PT,1996,Azeitona para azeite,843.0,275144.0,326260.0
PT,1996,Batata,14581.0,1196142.0,82036.0
PT,1996,Batata de regadio,16006.0,869503.0,54325.0
PT,1996,Batata de sequeiro,11234.0,274359.0,24422.0
PT,1996,Beterraba,43987.0,32400.0,737.0
PT,1996,Castanha,1045.0,25272.0,24179.0
PT,1996,Centeio,890.0,53924.0,60556.0
PT,1996,Cereais para grão,2462.0,1607467.0,652818.0
PT,1996,Cereja,2407.0,11530.0,4790.0
PT,1996,Cevada,1537.0,69950.0,45508.0
PT,1996,Citrinos,8670.0,229536.0,26476.0
PT,1996,Damasco,7356.0,4693.0,638.0
PT,1996,Diospiro,3783.0,1634.0,432.0
PT,1996,Feijão,559.0,11887.0,21266.0
PT,1996,Figo,743.0,6479.0,8721.0
PT,1996,Ginja,1511.0,597.0,395.0
PT,1996,Girassol,361.0,38297.0,106180.0
PT,1996,Grão-de-bico,724.0,1956.0,2703.0
PT,1996,Kiwi,9490.0,10562.0,1113.0
PT,1996,Laranja,8671.0,178210.0,20553.0
PT,1996,Limão,6866.0,8929.0,1300.0
PT,1996,Lúpulo,1577.0,164.0,104.0
PT,1996,Marmelo,10430.0,1877.0,180.0
PT,1996,Maçã,10559.0,256712.0,24313.0
PT,1996,Milho,4677.0,789290.0,168774.0
PT,1996,Milho regadio,4941.0,766212.0,155066.0
PT,1996,Milho sequeiro,1463.0,17756.0,12140.0
PT,1996,Nespera,3661.0,1600.0,437.0
PT,1996,Noz,1591.0,3369.0,2118.0
PT,1996,Olival,844.0,284118.0,336621.0
PT,1996,Principais culturas para indústria,7859.0,991368.0,126139.0
PT,1996,Principais frutos de casca rija,857.0,58725.0,68503.0
PT,1996,Principais frutos frescos,7256.0,491591.0,67752.0
PT,1996,Principais frutos subtropicais,9490.0,10562.0,1113.0
PT,1996,Principais leguminosas secas,578.0,13843.0,23969.0
PT,1996,Pêra,8109.0,110927.0,13680.0
PT,1996,Pêssego,6636.0,76296.0,11497.0
PT,1996,Romã,4504.0,1608.0,357.0
PT,1996,Tabaco,2712.0,6206.0,2288.0
PT,1996,Tangera,9481.0,6898.0,728.0
PT,1996,Tangerina,9140.0,34502.0,3775.0
PT,1996,Tomate para indústria,54326.0,914300.0,16830.0
PT,1996,Toranja,8307.0,997.0,120.0
PT,1996,Trigo,1714.0,405826.0,236789.0
PT,1996,Trigo duro,1661.0,44237.0,26627.0
PT,1996,Trigo mole,1721.0,361589.0,210162.0
PT,1996,Triticale,1318.0,55768.0,42320.0
PT,1996,Uva de mesa,8070.0,55925.0,6930.0
PT,1996,Uva para vinho,5502.0,1263937.0,229724.0
PT,1996,Vinha,5577.0,1319862.0,236654.0
PT,1997,Ameixa,7806.0,17820.0,2283.0
PT,1997,Amêndoa,988.0,40363.0,40862.0
PT,1997,Arroz,5753.0,164189.0,28540.0
PT,1997,Aveia,585.0,44295.0,75697.0
PT,1997,Avelã,940.0,901.0,959.0
PT,1997,Azeitona de mesa,991.0,10274.0,10368.0
PT,1997,Azeitona para azeite,942.0,309091.0,328046.0
PT,1997,Batata,12395.0,861002.0,69464.0
PT,1997,Batata de regadio,12979.0,599222.0,46170.0
PT,1997,Batata de sequeiro,10486.0,209059.0,19936.0
PT,1997,Beterraba,42698.0,149514.0,3502.0
PT,1997,Castanha,1046.0,26357.0,25187.0
PT,1997,Centeio,690.0,40689.0,59007.0
PT,1997,Cereais para grão,2187.0,1509650.0,690234.0
PT,1997,Cereja,2260.0,11471.0,5075.0
PT,1997,Cevada,878.0,28792.0,32779.0
PT,1997,Citrinos,9865.0,264194.0,26782.0
PT,1997,Damasco,7623.0,4968.0,652.0
PT,1997,Diospiro,3796.0,892.0,235.0
PT,1997,Feijão,573.0,10643.0,18563.0
PT,1997,Figo,453.0,3852.0,8498.0
PT,1997,Ginja,2298.0,154.0,67.0
PT,1997,Girassol,405.0,26980.0,66581.0
PT,1997,Grão-de-bico,703.0,1789.0,2543.0
PT,1997,Kiwi,9231.0,10459.0,1133.0
PT,1997,Laranja,10151.0,211419.0,20827.0
PT,1997,Limão,7657.0,9803.0,1280.0
PT,1997,Lúpulo,798.0,102.0,128.0
PT,1997,Marmelo,10618.0,1805.0,170.0
PT,1997,Maçã,11754.0,285716.0,24308.0
PT,1997,Milho,4959.0,863410.0,174101.0
PT,1997,Milho regadio,5252.0,841850.0,160281.0
PT,1997,Milho sequeiro,1350.0,16653.0,12335.0
PT,1997,Nespera,3669.0,1486.0,405.0
PT,1997,Noz,1641.0,3501.0,2134.0
PT,1997,Olival,944.0,319365.0,338414.0
PT,1997,Principais culturas para indústria,10895.0,975177.0,89508.0
PT,1997,Principais frutos de casca rija,1029.0,71122.0,69142.0
PT,1997,Principais frutos frescos,9238.0,603033.0,65280.0
PT,1997,Principais frutos subtropicais,9231.0,10459.0,1133.0
PT,1997,Principais leguminosas secas,589.0,12432.0,21106.0
PT,1997,Pêra,14050.0,190191.0,13537.0
PT,1997,Pêssego,8520.0,83620.0,9815.0
PT,1997,Romã,4502.0,1058.0,235.0
PT,1997,Tabaco,2333.0,5845.0,2506.0
PT,1997,Tangera,9534.0,6859.0,719.0
PT,1997,Tangerina,9140.0,35234.0,3855.0
PT,1997,Tomate para indústria,47209.0,792736.0,16792.0
PT,1997,Toranja,8741.0,878.0,100.0
PT,1997,Trigo,1190.0,329271.0,276593.0
PT,1997,Trigo duro,1106.0,32032.0,28949.0
PT,1997,Trigo mole,1200.0,297239.0,247644.0
PT,1997,Triticale,896.0,39004.0,43517.0
PT,1997,Uva de mesa,8517.0,61408.0,7210.0
PT,1997,Uva para vinho,3504.0,788554.0,225016.0
PT,1997,Vinha,3660.0,849962.0,232226.0
PT,1998,Ameixa,6269.0,14771.0,2356.0
PT,1998,Amêndoa,607.0,24796.0,40826.0
PT,1998,Arroz,5987.0,161774.0,27020.0
PT,1998,Aveia,596.0,28714.0,48211.0
PT,1998,Avelã,678.0,652.0,961.0
PT,1998,Azeitona de mesa,793.0,8578.0,10817.0
PT,1998,Azeitona para azeite,671.0,225616.0,336454.0
PT,1998,Batata,13755.0,931621.0,67729.0
PT,1998,Batata de regadio,14476.0,624409.0,43135.0
PT,1998,Batata de sequeiro,11928.0,253340.0,21240.0
PT,1998,Beterraba,53823.0,187648.0,3486.0
PT,1998,Castanha,1110.0,29314.0,26411.0
PT,1998,Centeio,640.0,32488.0,50756.0
PT,1998,Cereais para grão,2761.0,1398328.0,506538.0
PT,1998,Cereja,767.0,4131.0,5389.0
PT,1998,Cevada,999.0,26203.0,26221.0
PT,1998,Citrinos,11917.0,324742.0,27250.0
PT,1998,Damasco,5892.0,3859.0,655.0
PT,1998,Diospiro,3716.0,457.0,123.0
PT,1998,Feijão,595.0,9737.0,16369.0
PT,1998,Figo,448.0,3766.0,8403.0
PT,1998,Ginja,1513.0,53.0,35.0
PT,1998,Girassol,631.0,37679.0,59706.0
PT,1998,Grão-de-bico,667.0,1684.0,2523.0
PT,1998,Kiwi,4511.0,5111.0,1133.0
PT,1998,Laranja,12708.0,270251.0,21267.0
PT,1998,Limão,7069.0,9170.0,1297.0
PT,1998,Lúpulo,862.0,56.0,65.0
PT,1998,Marmelo,10441.0,1775.0,170.0
PT,1998,Maçã,6931.0,160074.0,23095.0
PT,1998,Milho,5370.0,980922.0,182654.0
PT,1998,Milho regadio,5659.0,963083.0,170178.0
PT,1998,Milho sequeiro,1239.0,13635.0,11004.0
PT,1998,Nespera,3881.0,1079.0,278.0
PT,1998,Noz,1456.0,3121.0,2143.0
PT,1998,Olival,674.0,234194.0,347271.0
PT,1998,Principais culturas para indústria,15821.0,1320811.0,83487.0
PT,1998,Principais frutos de casca rija,823.0,57883.0,70341.0
PT,1998,Principais frutos frescos,4204.0,263446.0,62659.0
PT,1998,Principais frutos subtropicais,4511.0,5111.0,1133.0
PT,1998,Principais leguminosas secas,605.0,11421.0,18892.0
PT,1998,Pêra,1495.0,19622.0,13129.0
PT,1998,Pêssego,5996.0,53099.0,8856.0
PT,1998,Romã,4471.0,760.0,170.0
PT,1998,Tabaco,2651.0,6879.0,2595.0
PT,1998,Tangera,9518.0,6848.0,719.0
PT,1998,Tangerina,9708.0,37707.0,3884.0
PT,1998,Tomate para indústria,61730.0,1088549.0,17634.0
PT,1998,Toranja,9290.0,766.0,82.0
PT,1998,Trigo,1015.0,150938.0,148687.0
PT,1998,Trigo duro,1051.0,28130.0,26776.0
PT,1998,Trigo mole,1007.0,122808.0,121911.0
PT,1998,Triticale,752.0,17289.0,22989.0
PT,1998,Uva de mesa,5293.0,39844.0,7528.0
PT,1998,Uva para vinho,2180.0,477321.0,218969.0
PT,1998,Vinha,2283.0,517165.0,226497.0
PT,1999,Ameixa,9680.0,18333.0,1894.0
PT,1999,Amêndoa,581.0,22567.0,38874.0
PT,1999,Ananás,27029.0,1838.0,68.0
PT,1999,Arroz,5992.0,151650.0,25307.0
PT,1999,Aveia,1196.0,99724.0,83363.0
PT,1999,Avelã,1104.0,702.0,635.0
PT,1999,Azeitona de mesa,1108.0,11698.0,10562.0
PT,1999,Azeitona para azeite,895.0,320865.0,358470.0
PT,1999,Banana,20385.0,29919.0,1468.0
PT,1999,Batata,15648.0,972881.0,62172.0
PT,1999,Batata de regadio,17335.0,781708.0,45094.0
PT,1999,Batata de sequeiro,11194.0,191173.0,17078.0
PT,1999,Beterraba,61270.0,505323.0,8248.0
PT,1999,Castanha,1075.0,31176.0,29011.0
PT,1999,Centeio,1144.0,55615.0,48605.0
PT,1999,Cereais para grão,2795.0,1655612.0,592345.0
PT,1999,Cereja,2953.0,16730.0,5666.0
PT,1999,Cevada,1189.0,29304.0,24646.0
PT,1999,Citrinos,10084.0,275719.0,27342.0
PT,1999,Damasco,9653.0,6068.0,629.0
PT,1999,Diospiro,14606.0,2371.0,162.0
PT,1999,Feijão,507.0,6397.0,12609.0
PT,1999,Figo,561.0,4247.0,7570.0
PT,1999,Ginja,2107.0,124.0,59.0
PT,1999,Girassol,350.0,17538.0,50134.0
PT,1999,Grão-de-bico,490.0,960.0,1957.0
PT,1999,Kiwi,11189.0,10997.0,983.0
PT,1999,Laranja,10058.0,213975.0,21275.0
PT,1999,Limão,10933.0,10972.0,1004.0
PT,1999,Lúpulo,1144.0,59.0,52.0
PT,1999,Marmelo,9687.0,2390.0,247.0
PT,1999,Maçã,13984.0,295000.0,21096.0
PT,1999,Milho,5709.0,934104.0,163622.0
PT,1999,Milho regadio,6203.0,904209.0,145780.0
PT,1999,Milho sequeiro,1675.0,29895.0,17842.0
PT,1999,Nespera,3357.0,884.0,263.0
PT,1999,Noz,1501.0,4622.0,3079.0
PT,1999,Olival,901.0,332563.0,369032.0
PT,1999,Principais culturas para indústria,20319.0,1539112.0,75748.0
PT,1999,Principais frutos de casca rija,825.0,59067.0,71600.0
PT,1999,Principais frutos frescos,9594.0,550070.0,57332.0
PT,1999,Principais frutos subtropicais,16976.0,42754.0,2519.0
PT,1999,Principais leguminosas secas,505.0,7357.0,14566.0
PT,1999,Pêra,10662.0,132168.0,12396.0
PT,1999,Pêssego,9851.0,71344.0,7243.0
PT,1999,Romã,3827.0,410.0,107.0
PT,1999,Tabaco,2645.0,5785.0,2188.0
PT,1999,Tangera,10088.0,3740.0,371.0
PT,1999,Tangerina,10032.0,46706.0,4656.0
PT,1999,Tomate para indústria,66796.0,1010406.0,15127.0
PT,1999,Toranja,8890.0,326.0,37.0
PT,1999,Trigo,1599.0,352148.0,220281.0
PT,1999,Trigo duro,1532.0,114822.0,74957.0
PT,1999,Trigo mole,1633.0,237326.0,145324.0
PT,1999,Triticale,1247.0,33067.0,26521.0
PT,1999,Uva de mesa,9622.0,55858.0,5805.0
PT,1999,Uva para vinho,4744.0,1013544.0,213637.0
PT,1999,Vinha,4873.0,1069402.0,219442.0
PT,2000,Ameixa,7941.0,15558.0,1959.0
PT,2000,Amêndoa,441.0,16737.0,37923.0
PT,2000,Ananás,26552.0,1779.0,67.0
PT,2000,Arroz,5977.0,142611.0,23859.0
PT,2000,Aveia,1322.0,112395.0,85034.0
PT,2000,Avelã,1015.0,638.0,629.0
PT,2000,Azeitona de mesa,702.0,7258.0,10333.0
PT,2000,Azeitona para azeite,468.0,167161.0,357018.0
PT,2000,Banana,21924.0,30518.0,1392.0
PT,2000,Batata,13820.0,790276.0,57185.0
PT,2000,Batata de regadio,15125.0,672367.0,44453.0
PT,2000,Batata de sequeiro,9261.0,117909.0,12732.0
PT,2000,Beterraba,58510.0,461735.0,7892.0
PT,2000,Castanha,1158.0,34200.0,29544.0
PT,2000,Centeio,1040.0,46453.0,44676.0
PT,2000,Cereais para grão,2793.0,1614405.0,577921.0
PT,2000,Cereja,1420.0,8006.0,5637.0
PT,2000,Cevada,1670.0,36353.0,21766.0
PT,2000,Citrinos,11553.0,315868.0,27341.0
PT,2000,Damasco,8742.0,5401.0,618.0
PT,2000,Diospiro,15384.0,2612.0,170.0
PT,2000,Feijão,517.0,6143.0,11889.0
PT,2000,Figo,462.0,3496.0,7571.0
PT,2000,Ginja,2048.0,107.0,52.0
PT,2000,Girassol,551.0,28566.0,51840.0
PT,2000,Grão-de-bico,547.0,945.0,1729.0
PT,2000,Kiwi,8862.0,9050.0,1021.0
PT,2000,Laranja,12091.0,257340.0,21284.0
PT,2000,Limão,12245.0,11985.0,979.0
PT,2000,Lúpulo,976.0,41.0,42.0
PT,2000,Marmelo,8688.0,2166.0,249.0
PT,2000,Maçã,10882.0,229794.0,21117.0
PT,2000,Milho,5781.0,881589.0,152504.0
PT,2000,Milho regadio,6227.0,848891.0,136320.0
PT,2000,Milho sequeiro,2020.0,32698.0,16184.0
PT,2000,Nespera,3418.0,796.0,233.0
PT,2000,Noz,1238.0,3724.0,3009.0
PT,2000,Olival,475.0,174418.0,367351.0
PT,2000,Principais culturas para indústria,18537.0,1387071.0,74827.0
PT,2000,Principais frutos de casca rija,778.0,55300.0,71104.0
PT,2000,Principais frutos frescos,8290.0,475644.0,57376.0
PT,2000,Principais frutos subtropicais,16671.0,41347.0,2480.0
PT,2000,Principais leguminosas secas,521.0,7089.0,13618.0
PT,2000,Pêra,11414.0,143805.0,12599.0
PT,2000,Pêssego,8991.0,63492.0,7061.0
PT,2000,Romã,3771.0,411.0,109.0
PT,2000,Tabaco,2895.0,6135.0,2119.0
PT,2000,Tangera,10155.0,3794.0,374.0
PT,2000,Tangerina,9091.0,42427.0,4667.0
PT,2000,Tomate para indústria,68855.0,890594.0,12934.0
PT,2000,Toranja,8703.0,322.0,37.0
PT,2000,Trigo,1568.0,354710.0,226250.0
PT,2000,Trigo duro,1242.0,172510.0,138886.0
PT,2000,Trigo mole,2086.0,182200.0,87364.0
PT,2000,Triticale,1691.0,40293.0,23832.0
PT,2000,Uva de mesa,8892.0,53270.0,5991.0
PT,2000,Uva para vinho,4060.0,860318.0,211908.0
PT,2000,Vinha,4193.0,913587.0,217899.0
PT,2001,Ameixa,5639.0,11237.0,1993.0
PT,2001,Amêndoa,387.0,14272.0,36896.0
PT,2001,Ananás,26939.0,1778.0,66.0
PT,2001,Arroz,5852.0,145932.0,24936.0
PT,2001,Aveia,631.0,38696.0,61344.0
PT,2001,Avelã,906.0,568.0,626.0
PT,2001,Azeitona de mesa,1316.0,13728.0,10435.0
PT,2001,Azeitona para azeite,622.0,218522.0,351171.0
PT,2001,Banana,21426.0,28304.0,1321.0
PT,2001,Batata,14972.0,738355.0,49314.0
PT,2001,Batata de regadio,16494.0,648411.0,39311.0
PT,2001,Batata de sequeiro,8992.0,89944.0,10003.0
PT,2001,Beterraba,52276.0,280888.0,5373.0
PT,2001,Castanha,904.0,27190.0,30073.0
PT,2001,Centeio,644.0,24195.0,37572.0
PT,2001,Cereais para grão,2645.0,1303355.0,492715.0
PT,2001,Cereja,2226.0,12483.0,5608.0
PT,2001,Cevada,1070.0,12597.0,11769.0
PT,2001,Citrinos,10347.0,282034.0,27258.0
PT,2001,Damasco,4790.0,2803.0,585.0
PT,2001,Diospiro,15747.0,2835.0,180.0
PT,2001,Feijão,512.0,5778.0,11290.0
PT,2001,Figo,494.0,3541.0,7169.0
PT,2001,Ginja,1200.0,42.0,35.0
PT,2001,Girassol,569.0,23623.0,41523.0
PT,2001,Grão-de-bico,526.0,991.0,1887.0
PT,2001,Kiwi,7746.0,8203.0,1059.0
PT,2001,Laranja,10390.0,220008.0,21174.0
PT,2001,Limão,11513.0,11441.0,994.0
PT,2001,Lúpulo,1392.0,52.0,38.0
PT,2001,Marmelo,8307.0,2044.0,246.0
PT,2001,Maçã,12667.0,258363.0,20396.0
PT,2001,Milho,5893.0,912143.0,154786.0
PT,2001,Milho regadio,6275.0,883086.0,140733.0
PT,2001,Milho sequeiro,2068.0,29057.0,14053.0
PT,2001,Nespera,3462.0,807.0,233.0
PT,2001,Noz,1384.0,4093.0,2956.0
PT,2001,Olival,642.0,232250.0,361606.0
PT,2001,Principais culturas para indústria,20214.0,1221862.0,60445.0
PT,2001,Principais frutos de casca rija,654.0,46122.0,70551.0
PT,2001,Principais frutos frescos,8254.0,460222.0,55759.0
PT,2001,Principais frutos subtropicais,15652.0,38285.0,2446.0
PT,2001,Principais leguminosas secas,514.0,6769.0,13177.0
PT,2001,Pêra,11446.0,142132.0,12418.0
PT,2001,Pêssego,3466.0,23525.0,6787.0
PT,2001,Romã,3771.0,411.0,109.0
PT,2001,Tabaco,2853.0,5764.0,2020.0
PT,2001,Tangera,9534.0,3712.0,389.0
PT,2001,Tangerina,9992.0,46604.0,4664.0
PT,2001,Tomate para indústria,79326.0,911535.0,11491.0
PT,2001,Toranja,7402.0,269.0,36.0
PT,2001,Trigo,837.0,153604.0,183488.0
PT,2001,Trigo duro,769.0,102694.0,133538.0
PT,2001,Trigo mole,1019.0,50910.0,49950.0
PT,2001,Triticale,860.0,16188.0,18820.0
PT,2001,Uva de mesa,8387.0,48500.0,5783.0
PT,2001,Uva para vinho,4735.0,1003398.0,211908.0
PT,2001,Vinha,4832.0,1051898.0,217691.0
PT,2002,Ameixa,8107.0,15929.0,1965.0
PT,2002,Amêndoa,497.0,17764.0,35723.0
PT,2002,Ananás,25591.0,1689.0,66.0
PT,2002,Arroz,5786.0,145905.0,25216.0
PT,2002,Aveia,1076.0,61466.0,57127.0
PT,2002,Avelã,992.0,619.0,624.0
PT,2002,Azeitona de mesa,1137.0,11724.0,10308.0
PT,2002,Azeitona para azeite,616.0,211574.0,343732.0
PT,2002,Banana,23288.0,29227.0,1255.0
PT,2002,Batata,16164.0,811184.0,50184.0
PT,2002,Batata de regadio,17917.0,704873.0,39341.0
PT,2002,Batata de sequeiro,9804.0,106311.0,10844.0
PT,2002,Beterraba,71224.0,643859.0,9040.0
PT,2002,Castanha,1070.0,32747.0,30614.0
PT,2002,Centeio,1024.0,34297.0,33504.0
PT,2002,Cereais para grão,2919.0,1502830.0,514921.0
PT,2002,Cereja,3476.0,19422.0,5587.0
PT,2002,Cevada,1787.0,20022.0,11206.0
PT,2002,Citrinos,12686.0,343760.0,27097.0
PT,2002,Damasco,7904.0,4383.0,555.0
PT,2002,Diospiro,16558.0,3055.0,185.0
PT,2002,Feijão,519.0,5484.0,10574.0
PT,2002,Figo,539.0,3696.0,6854.0
PT,2002,Ginja,1200.0,42.0,35.0
PT,2002,Girassol,562.0,21139.0,37582.0
PT,2002,Grão-de-bico,571.0,1092.0,1914.0
PT,2002,Kiwi,12435.0,13822.0,1112.0
PT,2002,Laranja,13001.0,273224.0,21016.0
PT,2002,Limão,11116.0,11054.0,994.0
PT,2002,Lúpulo,1521.0,57.0,38.0
PT,2002,Marmelo,8287.0,2039.0,246.0
PT,2002,Maçã,15215.0,300225.0,19732.0
PT,2002,Milho,5729.0,802707.0,140124.0
PT,2002,Milho regadio,6095.0,774056.0,126992.0
PT,2002,Milho sequeiro,2182.0,28651.0,13132.0
PT,2002,Nespera,3480.0,811.0,233.0
PT,2002,Noz,1437.0,4212.0,2931.0
PT,2002,Olival,631.0,223298.0,354040.0
PT,2002,Principais culturas para indústria,25440.0,1538073.0,60459.0
PT,2002,Principais frutos de casca rija,792.0,55342.0,69892.0
PT,2002,Principais frutos frescos,9851.0,533543.0,54160.0
PT,2002,Principais frutos subtropicais,18392.0,44738.0,2433.0
PT,2002,Principais leguminosas secas,527.0,6576.0,12488.0
PT,2002,Pêra,10231.0,126009.0,12316.0
PT,2002,Pêssego,9067.0,57523.0,6344.0
PT,2002,Romã,3771.0,411.0,109.0
PT,2002,Tabaco,2947.0,5602.0,1901.0
PT,2002,Tangera,11188.0,4318.0,386.0
PT,2002,Tangerina,11768.0,54895.0,4665.0
PT,2002,Tomate para indústria,72904.0,867416.0,11898.0
PT,2002,Toranja,7543.0,269.0,36.0
PT,2002,Trigo,1790.0,413031.0,230686.0
PT,2002,Trigo duro,1737.0,327196.0,188319.0
PT,2002,Trigo mole,2026.0,85835.0,42367.0
PT,2002,Triticale,1489.0,25403.0,17058.0
PT,2002,Uva de mesa,9246.0,50807.0,5495.0
PT,2002,Uva para vinho,4071.0,859576.0,211147.0
PT,2002,Vinha,4202.0,910383.0,216642.0
PT,2003,Ameixa,8633.0,16022.0,1856.0
PT,2003,Amêndoa,398.0,13817.0,34711.0
PT,2003,Ananás,25385.0,1650.0,65.0
PT,2003,Arroz,5761.0,147802.0,25657.0
PT,2003,Aveia,721.0,39020.0,54101.0
PT,2003,Avelã,959.0,588.0,613.0
PT,2003,Azeitona de mesa,1071.0,10919.0,10192.0
PT,2003,Azeitona para azeite,685.0,232947.0,339872.0
PT,2003,Banana,24166.0,28975.0,1199.0
PT,2003,Batata,16081.0,737570.0,45866.0
PT,2003,Batata de regadio,17727.0,643496.0,36301.0
PT,2003,Batata de sequeiro,9835.0,94074.0,9565.0
PT,2003,Beterraba,64612.0,484149.0,7493.0
PT,2003,Castanha,1119.0,34808.0,31096.0
PT,2003,Centeio,888.0,26955.0,30349.0
PT,2003,Cereais para grão,2643.0,1191546.0,450798.0
PT,2003,Cereja,2514.0,13930.0,5540.0
PT,2003,Cevada,1132.0,13028.0,11505.0
PT,2003,Citrinos,12846.0,344856.0,26844.0
PT,2003,Damasco,7990.0,4167.0,522.0
PT,2003,Diospiro,15016.0,2991.0,199.0
PT,2003,Feijão,462.0,4669.0,10106.0
PT,2003,Figo,513.0,3360.0,6548.0
PT,2003,Ginja,1235.0,49.0,40.0
PT,2003,Girassol,492.0,18015.0,36628.0
PT,2003,Grão-de-bico,511.0,1415.0,2772.0
PT,2003,Kiwi,11768.0,13715.0,1165.0
PT,2003,Laranja,12908.0,267936.0,20758.0
PT,2003,Limão,13185.0,13093.0,993.0
PT,2003,Lúpulo,1458.0,35.0,24.0
PT,2003,Marmelo,8100.0,2060.0,254.0
PT,2003,Maçã,14942.0,284971.0,19071.0
PT,2003,Milho,5684.0,803897.0,141440.0
PT,2003,Milho regadio,6042.0,776732.0,128566.0
PT,2003,Milho sequeiro,2110.0,27164.0,12874.0
PT,2003,Nespera,3213.0,749.0,233.0
PT,2003,Noz,1424.0,4096.0,2876.0
PT,2003,Olival,697.0,243865.0,350064.0
PT,2003,Principais culturas para indústria,23942.0,1402115.0,58562.0
PT,2003,Principais frutos de casca rija,769.0,53309.0,69297.0
PT,2003,Principais frutos frescos,8978.0,470324.0,52386.0
PT,2003,Principais frutos subtropicais,18251.0,44340.0,2429.0
PT,2003,Principais leguminosas secas,472.0,6084.0,12878.0
PT,2003,Pêra,7340.0,88975.0,12122.0
PT,2003,Pêssego,8935.0,52641.0,5892.0
PT,2003,Romã,3752.0,409.0,109.0
PT,2003,Tabaco,2917.0,5735.0,1966.0
PT,2003,Tangera,10544.0,3961.0,376.0
PT,2003,Tangerina,12723.0,59607.0,4685.0
PT,2003,Tomate para indústria,71817.0,894181.0,12451.0
PT,2003,Toranja,7816.0,258.0,33.0
PT,2003,Trigo,858.0,149569.0,174307.0
PT,2003,Trigo duro,787.0,113420.0,144163.0
PT,2003,Trigo mole,1199.0,36149.0,30144.0
PT,2003,Triticale,839.0,11275.0,13439.0
PT,2003,Uva de mesa,8531.0,41079.0,4815.0
PT,2003,Uva para vinho,4570.0,953209.0,208570.0
PT,2003,Vinha,4660.0,994287.0,213385.0
PT,2004,Ameixa,8270.0,14915.0,1804.0
PT,2004,Amêndoa,354.0,12135.0,34235.0
PT,2004,Ananás,27969.0,1818.0,65.0
PT,2004,Arroz,5853.0,155799.0,26620.0
PT,2004,Aveia,1099.0,61317.0,55801.0
PT,2004,Avelã,860.0,472.0,549.0
PT,2004,Azeitona de mesa,1073.0,10631.0,9906.0
PT,2004,Azeitona para azeite,891.0,300699.0,337370.0
PT,2004,Banana,24608.0,27241.0,1107.0
PT,2004,Batata,16993.0,742019.0,43665.0
PT,2004,Batata de regadio,18397.0,628816.0,34181.0
PT,2004,Batata de sequeiro,11936.0,113203.0,9484.0
PT,2004,Beterraba,74964.0,626562.0,8358.0
PT,2004,Castanha,1023.0,32239.0,31528.0
PT,2004,Centeio,953.0,27265.0,28619.0
PT,2004,Cereais para grão,2966.0,1374973.0,463646.0
PT,2004,Cereja,2841.0,15658.0,5512.0
