;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;
;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;
1870701: Alandroal;17576445 &;8077295 &;4141760 &;2765635 &;1785108 &;276046 &;530601 &;0 &;18095569 &;7654248 &;4624320 &;2112970 &;2217670 &;841351 &;645010 &;0 &;17185223;7681487;3985620;1984978;1825537;949584;758017;0;18213271;7696422;4693679;1787258;2296480;913833;825599;0;17581128;7755634;4524458;1679270;1810929;928431;882406;0;17382359;7306042;4197894;1814254;2251157;947136;865876;0;16840520;7283414;4114310;1666825;1999573;917055;859343;0;17652102;7104655;4764746;1873538;2430344;885776;593043;0;18159142;7371067;2812768;3478077;2901750;971159;624321;0;18547933;7635450;2570579;4091069;2529639;921297;799899;0;
1870702: Arraiolos;26262381 &;11317347 &;4283144 &;3160832 &;6036244 &;591111 &;873703 &;0 &;25383557 &;10419823 &;4644584 &;2984147 &;5222890 &;1018439 &;1093674 &;0 &;26026829;10811898;4567822;2642947;5716179;1042930;1245053;0;25058865;10183800;4558560;3111584;4866301;1037469;1301151;0;25668534;10773282;4453403;2903242;5085382;1072398;1380827;0;25396697;10360731;4141859;3201056;5377057;1053084;1262910;0;24812782;10308613;4018446;3173494;5009319;1024007;1278903;0;26493616;10423055;5869795;3782329;4289209;1160578;968650;0;26123727;10738509;5183302;3714410;4580687;955642;951177;0;26503781;11117968;4700932;3320194;4749070;1230632;1384985;0;
1870703: Borba;22539538 &;10157848 &;4467739 &;5000684 &;1887093 &;409926 &;616248 &;0 &;23666359 &;9616784 &;4694871 &;5589900 &;1988485 &;844206 &;932113 &;0 &;25851766;9701562;4549971;7492237;2259596;930565;917835;0;25711945;9351413;4869525;7944566;1631617;868362;1046462;0;26775051;9924007;4942176;8813574;1139405;880424;1075465;0;26298196;9652890;4749759;8846982;1293063;809053;946449;0;25835461;9783342;4243098;8796867;1217108;762540;1032506;0;26505290;8990460;5971310;8461390;949933;813986;1318211;0;27681178;9259467;4987782;9542586;1277028;1161545;1452770;0;28242968;9554706;4666975;10225749;1403511;1167218;1224809;0;
1870704: Estremoz;45277895 &;18067976 &;14106138 &;5963353 &;3042821 &;662982 &;3434625 &;0 &;46410127 &;16740895 &;14570075 &;5848286 &;3222797 &;2187356 &;3840718 &;0 &;48762011;17264639;14943874;7462254;2714341;2326388;4050515;0;47435248;16503659;14566217;7213994;2846683;2335614;3969081;0;47739474;17801586;14585878;6067528;2869901;2328990;4085591;0;47047227;17411947;13658710;6865966;3231041;2234734;3644829;0;46006594;17476524;13343000;6492559;2861571;2250474;3582466;0;47262264;17404439;13154629;7297071;3370570;2214007;3821548;0;48533016;18117481;13583060;6578821;4049114;2314924;3889616;0;49376858;18969310;13827986;5965588;3917781;2145110;4551029;54;
1870705: Évora;262069024 &;86603112 &;70383377 &;85175214 &;8541318 &;2948708 &;8396219 &;21076 &;281057646 &;83186278 &;73711313 &;94499883 &;8259859 &;6977376 &;14422937 &;0 &;288075403;86305131;73691042;95752950;9317836;6804434;16191669;12341;269787149;80050994;68829847;87684377;11455963;6768853;14997115;0;269598613;84257292;68800054;85386032;8557690;6884940;15696344;16261;258860947;81261687;67155661;79267820;8947482;6760846;15444541;22910;255033382;81785307;65315471;77414774;8525984;6870669;15086075;35102;261836388;84095190;64899228;73410157;11381702;6932641;21115630;1840;266822174;89673742;63749159;71699649;12835806;7191578;21660721;11519;275069388;93157187;59038332;75721450;12121758;8428333;26591680;10648;
1870706: Montemor-o-Novo;69272710 &;25178233 &;15086659 &;16699813 &;9118805 &;996411 &;2192789 &;0 &;71058228 &;23872980 &;15745982 &;17922231 &;8723302 &;2133073 &;2660660 &;0 &;69783861;24315387;15894894;16853697;7636894;2172646;2910343;0;66271210;23158081;15526648;15172355;7097095;2258700;3058331;0;65838343;23751714;15688479;13668830;7271813;2303012;3154495;0;66979710;23722610;15602943;13959736;8384287;2294584;3015550;0;64303183;23970449;14699477;12596084;7935453;2367923;2733797;0;66076276;23075065;20315899;6618515;10529627;2412553;3124617;0;66917565;24593534;17308619;8166232;11277960;2334369;3236851;0;66829566;25405889;14075909;8056172;11491081;2551194;5249321;0;
1870707: Mora;18932192 &;7092401 &;3373023 &;4124851 &;2520368 &;372219 &;1449330 &;0 &;19249697 &;6645199 &;3633625 &;4071100 &;2691148 &;817493 &;1391132 &;0 &;18977336;6773817;3783703;3668645;2432588;913332;1405251;0;19916564;6548967;3920000;4419420;2730036;891787;1406354;0;19468392;6857857;3809719;4076002;2596286;902294;1226234;0;19586468;6823649;3562652;4360665;2815489;895573;1128440;0;18130235;6724696;3436889;3668615;2235321;953951;1110763;0;15773362;6145828;3678580;1781788;1565934;908303;1692929;0;16292881;6494652;3492081;1675623;1829119;935261;1866145;0;16607267;6668344;3208683;1691255;1817608;967933;2253444;0;
1870708: Mourão;8168734 &;3718614 &;2089455 &;801057 &;845301 &;200517 &;513790 &;0 &;8570447 &;3562629 &;2366058 &;768661 &;865856 &;402570 &;604673 &;0 &;8061952;3587879;1968780;768887;616923;462102;657381;0;8310855;3567577;2170186;719894;758967;414648;679583;0;7897432;3673803;2080465;711149;324435;412232;695348;0;7556017;3489077;1888869;644593;465775;409365;658338;0;7015709;3438522;1432501;702756;418433;414632;608865;0;7255635;3364659;1723954;486168;577791;412124;690939;0;7776913;3470342;1520616;990709;660770;435697;698779;0;8027295;3884459;1297136;915453;524004;507736;898507;0;
1870709: Portel;94972647 &;8160526 &;3153391 &;77440083 &;4358498 &;499289 &;1360860 &;0 &;80014290 &;7859444 &;3214679 &;62440580 &;3774460 &;1166557 &;1558570 &;0 &;74650790;7966020;3350651;57404716;3234704;1143770;1550929;0;93993295;7451596;3626291;76701592;3505601;1205317;1502898;0;60054047;7738552;3312215;43186605;3073540;1219679;1523456;0;56719468;7548734;3104116;40248115;3114581;1177858;1526064;0;33391676;7615365;2978279;17473863;2664183;1255110;1404876;0;28919291;7350879;14725882;2014599;2358589;1190307;1279035;0;47413399;7782143;31661732;3730999;1748356;1129687;1360482;0;25868583;8343742;3312115;9213250;2060250;1258637;1680589;0;
1870710: Redondo;22010745 &;9711267 &;6458110 &;3161968 &;1785264 &;348127 &;546009 &;0 &;21886548 &;9047882 &;6393443 &;3360902 &;1430006 &;889888 &;764427 &;0 &;21920540;9259816;7195841;2035014;1650236;964177;815456;0;20596488;8682311;6469422;1782249;1725663;963761;973082;0;22023567;9039919;7370593;1748060;1975037;970862;919096;0;22252941;8936930;7486476;1820568;2115652;1001738;891577;0;21088944;8751838;6778396;1864447;1895904;1016778;781581;0;21761453;8938484;5194115;3454895;2273159;989839;910961;0;23088156;9197293;4967134;4057169;2830009;1064620;971931;0;23680454;9847005;4621965;4106907;2938639;1027981;1137957;0;
1870711: Reguengos de Monsaraz;36595823 &;15890176 &;8750831 &;8612973 &;1113384 &;681684 &;1539169 &;7606 &;36856539 &;15330740 &;9279946 &;8091256 &;1023496 &;1391280 &;1739821 &;0 &;35652311;15607774;9231866;6370034;1029934;1395432;2009924;7347;35594528;14956740;9104218;7008586;1091037;1424245;2009702;0;36012550;15474630;8896595;6910158;1092854;1494857;2135804;7652;34080460;14856279;8076672;6598277;1139196;1409091;1993322;7623;33346070;14563092;7754499;6287620;1149073;1466013;2117570;8203;34543619;14096370;11180611;4421030;1883908;1383068;1578632;0;36174645;14809398;11266084;4602039;2200790;1561001;1735333;0;37095037;15572459;10647901;4270149;2606143;2009129;1989256;0;
1870712: Vendas Novas;44215143 &;15782896 &;11758943 &;13228500 &;1643008 &;640854 &;1160942 &;0 &;46362443 &;15382942 &;12669351 &;13329751 &;1696239 &;1811888 &;1472272 &;0 &;46798475;15459222;13011264;13234911;1634732;1884003;1574343;0;45449852;14672964;12457043;12344416;2535272;1925195;1514962;0;48622829;15394036;12813402;13829101;2977638;1957530;1651122;0;48056523;15122122;11346717;15443188;2536252;1982094;1626150;0;48135694;15096029;11110408;15928685;2404388;2022295;1573889;0;47002032;14450765;8291242;18179170;2113037;2043128;1924690;0;51110906;14767873;9291518;21149006;2463591;1922587;1516331;0;52955556;16237914;8475357;21339112;2262813;2128132;2512228;0;
1870713: Viana do Alentejo;16910537 &;8223838 &;2771422 &;1165972 &;3955791 &;287686 &;505828 &;0 &;17407625 &;7813253 &;2862038 &;1120710 &;4003957 &;883746 &;723921 &;0 &;17174975;7992342;2747035;996356;3818710;829142;791390;0;16662373;8217717;2512313;1643412;2366021;876941;1045969;0;16986770;8174021;2571016;741050;2728765;945772;1826146;0;16984033;7922602;2550240;749294;2958987;910888;1892022;0;15980270;7914092;2350954;723121;2563026;952974;1476103;0;16831388;7599221;3413988;966167;2092128;1035892;1723992;0;16349201;7888453;3219965;855938;1838009;968272;1578564;0;17814160;8259066;3479393;1162792;2102604;1158604;1651701;0;
1870714: Vila Viçosa;36627802 &;11407710 &;6392099 &;15440377 &;1539079 &;412592 &;1435945 &;0 &;37660872 &;10669271 &;6976827 &;15915977 &;1494191 &;1020792 &;1583814 &;0 &;39820631;11289100;6507413;15973003;3520160;1061187;1469768;0;40087060;10474132;6743454;17084315;3157612;1097396;1530151;0;41495592;11210924;6770624;19360834;1405254;1033730;1714226;0;41257252;10622641;6738009;19748305;1345424;1108257;1694616;0;41665864;10701441;6641672;20520062;1301581;1125603;1375505;0;42435434;10510957;8264454;20606370;928616;1143425;979122;2490;43976885;11297539;7909298;21192738;1275296;1311578;987608;2828;45801514;11739676;6688825;22858606;1232347;1416889;1862029;3142;
15: Algarve;2115796527 &;922698465 &;778083077 &;215884048 &;62727432 &;70374111 &;65976917 &;52477 &;2344651968 &;932098864 &;953877829 &;227895570 &;71774295 &;76360245 &;82645165 &;0 &;2337637570;942540148;938879798;213854777;76730323;80646941;84922101;63482;2257629718;890173958;927518821;209441774;63351090;82838014;84306061;0;2226307474;885093280;921656100;204902242;60346407;82841688;71422242;45515;2149861048;843942207;882415440;212545720;58297629;83048395;69557861;53796;2075880224;817038525;852263397;201510356;52300596;84271503;68435834;60013;2084201239;792927543;861587094;191859548;58989102;83855202;94788357;194393;2171083234;854324943;863294799;199098029;71001592;87502655;95645174;216042;2266691956;903925062;876450786;203644040;66388167;99334479;116641963;307459;
150: Algarve;2115796527 &;922698465 &;778083077 &;215884048 &;62727432 &;70374111 &;65976917 &;52477 &;2344651968 &;932098864 &;953877829 &;227895570 &;71774295 &;76360245 &;82645165 &;0 &;2337637570;942540148;938879798;213854777;76730323;80646941;84922101;63482;2257629718;890173958;927518821;209441774;63351090;82838014;84306061;0;2226307474;885093280;921656100;204902242;60346407;82841688;71422242;45515;2149861048;843942207;882415440;212545720;58297629;83048395;69557861;53796;2075880224;817038525;852263397;201510356;52300596;84271503;68435834;60013;2084201239;792927543;861587094;191859548;58989102;83855202;94788357;194393;2171083234;854324943;863294799;199098029;71001592;87502655;95645174;216042;2266691956;903925062;876450786;203644040;66388167;99334479;116641963;307459;
1500801: Albufeira;285860726 &;104196891 &;145774989 &;15998300 &;5985034 &;8153955 &;5751557 &;0 &;361330713 &;111088047 &;205574704 &;19055036 &;9872355 &;9069177 &;6671394 &;0 &;366397743;113315894;206188229;20011817;10455780;9656141;6767289;2593;359155413;106945973;207698136;19336166;8904814;9674576;6595748;0;353953528;105470868;205735473;18962671;7480310;9650249;6636923;17034;332260944;98932678;192890015;17317436;7317620;9345802;6445641;11752;324060798;95044727;189369258;16919703;6936538;9350091;6425220;15261;319928645;95244135;187432917;16775347;3489933;9659841;7326472;0;323152342;104555880;177749709;19828315;3778787;10261732;6977919;0;349152314;110258623;192657117;23316897;3775096;12568401;6576180;0;
1500802: Alcoutim;7681190 &;3894169 &;1283059 &;456165 &;142992 &;969804 &;935001 &;0 &;7818321 &;3718864 &;1544914 &;416073 &;156771 &;1007687 &;974012 &;0 &;7462865;3515186;1420014;370427;155944;1062808;938486;0;7440558;3527649;1417906;332012;117024;1053572;992395;0;7455308;3660021;1259253;337617;101443;1079640;1017334;0;7378633;3538263;1379050;299804;101051;1036824;1023641;0;7215507;3553073;1200509;280784;92111;1109345;979685;0;7417387;3457597;1506714;229376;105770;1119085;998845;0;7859630;3455130;1584737;290265;130756;1151362;1247380;0;7937471;3548128;1450571;397161;147712;968208;1425691;0;
1500803: Aljezur;23092477 &;12783772 &;5487561 &;1032182 &;1516884 &;1232560 &;1039518 &;0 &;23055830 &;12199483 &;5887906 &;965146 &;1492018 &;1294408 &;1216869 &;0 &;22970786;12022054;5726221;1070500;1484142;1362143;1305726;0;21334566;10968400;5313074;945061;1457058;1370566;1280407;0;20848852;11034036;5138002;913399;1144037;1373114;1246264;0;19877236;10371647;4765890;893180;1096817;1371315;1378387;0;19427245;10177712;4603934;916427;791431;1460640;1477101;0;18387650;9672344;4925498;530201;519888;1341949;1397770;0;18966982;10177856;4620374;899221;481378;1504471;1283682;0;19676000;10655745;4457498;1041511;523700;1633296;1364250;0;
1500804: Castro Marim;40271748 &;14037433 &;7312943 &;14342651 &;1052637 &;1930046 &;1596038 &;0 &;43633932 &;13266143 &;8738966 &;17187409 &;964936 &;2046154 &;1430324 &;0 &;40737313;13618543;9063253;13599430;832330;2176412;1447345;0;42100802;13314309;8363679;16012150;744331;2219729;1446604;0;41145334;13549803;8258880;14893645;732445;2202940;1507621;0;39267845;12770519;7436961;14634721;669527;2336604;1419513;0;37347735;12516159;7158933;13491754;513577;2294276;1373036;0;37093000;12168442;7669184;12704838;675502;2361024;1514010;0;39415431;13104089;7413049;13673769;978454;2553815;1692255;0;41451637;14048166;7779675;14100935;1034238;2837141;1651482;0;
1500805: Faro;248678537 &;98544137 &;111279436 &;16375344 &;4978552 &;7474020 &;10025160 &;1888 &;265610075 &;95152111 &;123539473 &;17286214 &;5771357 &;8241099 &;15619821 &;0 &;265425430;97404210;122399028;14215634;6111952;8449251;16837178;8177;262181097;93479666;123074484;13705163;6042854;8877547;17001383;0;258114343;93161477;126121589;14121611;5679196;8742581;10278110;9779;255136431;92333298;125513229;13157545;5671344;8720516;9733679;6820;250418639;90281777;123182175;12939215;5237192;9007223;9759412;11645;253201849;84327658;112410601;13111781;8939532;8451346;25830747;130184;267873523;91411544;115156923;14415243;11266523;8321971;27174756;126563;284239883;97820368;115727872;16862392;10594004;9283218;33796786;155243;
1500806: Lagoa;123946397 &;60647578 &;44901899 &;7174105 &;2247932 &;4237747 &;4737136 &;0 &;142409307 &;64474425 &;57923131 &;8330245 &;2332379 &;4263317 &;5085810 &;0 &;143618872;65310413;57123943;8304342;3393190;4535752;4951232;0;137700817;61721493;53727875;8086999;4193451;4931952;5039047;0;137911819;62912590;52064924;8842748;3872913;5240557;4978087;0;130985292;58872139;49613761;8312346;3779931;5438670;4968445;0;123748762;57140552;45964990;7861518;2316908;5763505;4701289;0;123697930;58265163;46665163;6297659;1120417;5856221;5453453;39854;128322539;61684603;47094873;6469775;1422925;5801402;5791027;57934;132527576;63499298;46789950;7700808;1562609;6643718;6275723;55470;
1500807: Lagos;145409339 &;71211959 &;47224276 &;13016891 &;4256116 &;4874975 &;4805556 &;19566 &;163926060 &;75235094 &;58227366 &;14503436 &;5214964 &;5322137 &;5423063 &;0 &;160194625;75791525;55181264;12966598;5432936;5705248;5097258;19796;151078911;68686243;54031647;12552804;5364299;5499845;4944073;0;149273927;67962014;53491055;13676686;5123491;4841082;4163240;16359;142233671;64445696;51504134;12124993;5288758;4743053;4108151;18886;137124826;62743337;49436709;11428411;4808025;4724395;3967186;16763;137883308;62852969;54979017;6621846;3934887;4496643;4997946;0;143385939;68364276;53609613;6660793;4412647;4919038;5419572;0;151278874;71921784;51880214;8333351;4535199;6616979;7991347;0;
1500808: Loulé;464227926 &;205377696 &;156690528 &;68988238 &;9975324 &;13330660 &;9865480 &;0 &;509443759 &;209460452 &;193819351 &;68423679 &;12273555 &;14700632 &;10766090 &;0 &;514682081;211284775;188953629;69917839;16850467;15867091;11808280;0;481348452;201573646;178111867;67315233;6946896;16828409;10572401;0;474904201;201269019;174772223;64413296;7051956;17232699;10165008;0;471960504;189462819;167249418;80929178;7054813;17253237;10011039;0;448200026;181460452;157789593;75528645;6536335;17424240;9460761;0;457469693;174622009;161384621;80179266;12789169;17758706;10728786;7136;467243604;188694528;160495372;74997262;14552742;19230353;9267667;5680;462785217;199531039;162690247;58348640;11159574;19211876;11771431;72410;
1500809: Monchique;21063065 &;8714736 &;5051597 &;3037872 &;203811 &;1002545 &;3052504 &;0 &;22897962 &;8272487 &;7266795 &;2956033 &;175537 &;1008953 &;3218157 &;0 &;21346494;8514937;4879112;3196891;159188;1150694;3445672;0;23049644;8099259;6456390;3549491;145509;1106370;3692625;0;22013435;8020696;6252822;2749589;186080;1080531;3723717;0;19917187;7930579;4700588;2775329;186072;1071652;3252967;0;20432630;7873402;4729369;2547008;168910;1133320;3980621;0;21384916;7659487;7047302;1880534;532845;1146678;3118070;0;22591626;7983439;7710924;1574345;579009;1145422;3598487;0;22965557;8304549;7410209;1602239;572836;1289504;3786220;0;
1500810: Olhão;119929999 &;60542614 &;36282518 &;9645685 &;5438894 &;4379997 &;3640291 &;0 &;121602708 &;57500337 &;39899915 &;9722287 &;5724128 &;4718326 &;4037715 &;0 &;120277011;57176798;39454943;9523373;5187801;4955364;3978732;0;118263633;55115015;39062378;9720647;4988061;4976117;4401415;0;118172558;55342749;38772644;9356729;5322962;5122241;4255233;0;115397825;53525485;37947052;9394574;5152355;5220307;4158052;0;112355860;51930572;37433589;9248133;4507820;5352323;3883423;0;114178392;49811554;43538141;5443926;5294713;5212818;4877240;0;119709790;52325751;44013015;6565526;6532593;5161082;5111755;68;130132199;57510681;44724920;7728696;7183361;6417856;6566623;62;
1500811: Portimão;223274970 &;92280796 &;91783934 &;18019249 &;6871775 &;7023959 &;7295257 &;0 &;246303712 &;92181109 &;106099783 &;20599577 &;7262016 &;7383050 &;12778177 &;0 &;245567953;93876671;106008272;17929003;7272229;7391710;13090068;0;236072977;87031224;108009671;15853775;5529792;7751043;11897472;0;231859061;85084402;110651682;15454844;5850386;7629248;7188499;0;224766700;82079488;107786803;14728047;5743051;7556136;6873175;0;218008105;80483885;103683076;13586092;5627223;8024123;6603706;0;220951500;77885776;104054859;15471292;2310308;8144907;13075144;9214;237858143;86327893;110394983;17295190;2325445;8122169;13374907;17556;253209523;91357168;107556825;23437612;2880402;10665087;17296357;16072;
1500812: São Brás de Alportel;34911847 &;20419364 &;7072031 &;4205043 &;178959 &;1630300 &;1406150 &;0 &;35631481 &;19620385 &;6855534 &;4828037 &;266707 &;1758864 &;2301954 &;0 &;33806375;19834469;6563729;3677845;278391;1895964;1555977;0;34027308;18633414;6968289;3972900;284010;2030310;2138385;0;33812582;18757428;6523068;3974549;305212;2002613;2249712;0;31138387;17579392;6248953;2746898;327155;2019809;2216180;0;29719419;17182359;6036379;2230632;305889;1937950;2026210;0;29698409;16570519;8084562;1403659;521517;1818646;1299506;0;31027939;17441377;8093495;1636142;645122;1913572;1298231;0;33870812;18662363;8593143;2127000;665071;1957178;1866057;0;
1500813: Silves;156540612 &;68185522 &;43228930 &;24403985 &;10614073 &;5084398 &;5023704 &;0 &;164175688 &;67171288 &;49920132 &;23271910 &;12819938 &;5468130 &;5524290 &;0 &;156237496;66175425;47176144;19687947;12090768;5728599;5378613;0;155787723;62887720;48971648;19583192;12737247;5725060;5882856;0;154092955;61635282;46997906;21416438;12602161;5776357;5664811;0;148177380;59950140;44532994;19226659;12916574;5778521;5772492;0;142817721;58223987;43229413;18649020;11706890;5432766;5575645;0;136643008;55492252;40006611;16951041;13302147;5499607;5391345;5;147560825;59142903;40957537;18747025;17849876;5812248;5051232;4;151122339;60983289;38563240;21540695;16704310;6909340;6421461;4;
1500814: Tavira;105151896 &;53409404 &;30082987 &;10680629 &;3306676 &;4793633 &;2878567 &;0 &;112371406 &;52906908 &;35818609 &;11980559 &;3070803 &;5220824 &;3373703 &;0 &;113497303;53466745;35920766;11554675;3112533;5602429;3840155;0;112760358;50888832;36833393;12371728;2994730;5637820;4033855;0;109996490;49955514;36665029;10806996;2773281;5705703;4089967;0;105944763;47278337;35387204;11382332;1983050;5856266;4057574;0;101999150;44908711;34136778;11302238;1769442;5907559;3974422;0;101796661;42830541;35700297;8401460;4826603;5764315;4273445;0;107425699;44572826;38275273;9368783;5148801;6010408;4049608;0;111967600;48286576;39149459;9788757;3966809;6010203;4765796;0;
1500815: Vila do Bispo;29391619 &;14971074 &;10412730 &;989130 &;506223 &;1319166 &;1193296 &;0 &;34889980 &;17249504 &;13208016 &;984464 &;501788 &;1586932 &;1359276 &;0 &;35779496;17858599;13369848;1007034;483313;1744962;1315740;0;33792453;15721475;13834495;747524;505632;1765385;1217942;0;33883590;15806807;13994682;649574;506582;1764759;1161186;0;31546326;14423966;13381630;498325;413268;1707906;1121231;0;31332264;14182344;13222194;515129;373287;1857516;1181794;0;31335154;14390620;13651523;405021;209739;1627728;1044932;5591;32087601;15456002;12876828;585543;344015;1730630;1088556;6027;33367200;16262393;12929663;709537;439584;1767628;1252758;5637;
1500816: Vila Real de Santo António;72383605 &;31936833 &;28324230 &;4603718 &;1819753 &;2936346 &;2731702 &;31023 &;78203665 &;31096597 &;35391002 &;4840931 &;740070 &;3270555 &;2864510 &;0 &;78754806;32484825;34788067;4299645;622630;3362373;3164350;32916;76716527;31366391;33484406;4218132;1088432;3389713;3169453;0;76852127;31470574;33905504;4017147;962655;3397374;3096530;2343;73871924;30447761;32077758;4124353;596243;3591777;3017694;16338;71671537;29335476;31086498;4065647;609018;3492231;3066323;16344;73133737;27676477;32530084;5452301;416132;3595688;3460646;2409;76601621;29626846;33248094;6090832;552519;3862980;3218140;2210;81007754;31274892;34090183;6607809;643662;4554846;3833801;2561;
2: Região Autónoma dos Açores;725838654 &;265739449 &;254794896 &;142021533 &;17099929 &;25716322 &;19983376 &;483149 &;749256710 &;253808851 &;290761017 &;138741824 &;16243262 &;28360191 &;20885941 &;455624 &;750207432;249282242;291382641;141437531;15966198;30143743;21995077;0;739084983;246779823;284491375;140684749;14719592;30355962;22053482;0;734921297;247348344;275774218;144219618;14362130;30777490;22439497;0;723516530;245481383;234980382;121040081;19014736;30708869;72291079;0;719662462;245084357;272551303;113489442;16676728;30690633;41169999;0;721983015;248569165;214124577;117956907;18250272;30487406;92594688;0;733716014;249269257;241031104;119627153;14452422;33489808;75846270;0;773480727;266804561;256807012;120276697;16482119;34761551;78348787;0;
20: Região Autónoma dos Açores;725838654 &;265739449 &;254794896 &;142021533 &;17099929 &;25716322 &;19983376 &;483149 &;749256710 &;253808851 &;290761017 &;138741824 &;16243262 &;28360191 &;20885941 &;455624 &;750207432;249282242;291382641;141437531;15966198;30143743;21995077;0;739084983;246779823;284491375;140684749;14719592;30355962;22053482;0;734921297;247348344;275774218;144219618;14362130;30777490;22439497;0;723516530;245481383;234980382;121040081;19014736;30708869;72291079;0;719662462;245084357;272551303;113489442;16676728;30690633;41169999;0;721983015;248569165;214124577;117956907;18250272;30487406;92594688;0;733716014;249269257;241031104;119627153;14452422;33489808;75846270;0;773480727;266804561;256807012;120276697;16482119;34761551;78348787;0;
200: Região Autónoma dos Açores;725838654 &;265739449 &;254794896 &;142021533 &;17099929 &;25716322 &;19983376 &;483149 &;749256710 &;253808851 &;290761017 &;138741824 &;16243262 &;28360191 &;20885941 &;455624 &;750207432;249282242;291382641;141437531;15966198;30143743;21995077;0;739084983;246779823;284491375;140684749;14719592;30355962;22053482;0;734921297;247348344;275774218;144219618;14362130;30777490;22439497;0;723516530;245481383;234980382;121040081;19014736;30708869;72291079;0;719662462;245084357;272551303;113489442;16676728;30690633;41169999;0;721983015;248569165;214124577;117956907;18250272;30487406;92594688;0;733716014;249269257;241031104;119627153;14452422;33489808;75846270;0;773480727;266804561;256807012;120276697;16482119;34761551;78348787;0;
2004301: Angra do Heroísmo;111085502 &;38748403 &;40439004 &;25224392 &;1386663 &;1943268 &;3343772 &;0 &;112187906 &;37188316 &;44712064 &;23160079 &;1336685 &;2366304 &;3424458 &;0 &;114312414;36537896;45460572;24661916;1374009;2757914;3520107;0;111762129;36153124;42446265;25641817;1156345;2738743;3625835;0;109926954;36782333;35105674;30333093;1101727;2841274;3762853;0;106950437;36758980;29219187;26106860;2283256;2942534;9639620;0;105226806;36733387;38678274;21458301;1705659;3343950;3307235;0;106113425;37353456;29552425;24524037;1547127;3964229;9172151;0;107547930;37685239;30569735;25266342;1501684;4097019;8427911;0;108081979;40424372;32384172;19030191;2368973;3886823;9987448;0;
2004501: Calheta;10448359 &;4178737 &;2259773 &;3023977 &;55875 &;568422 &;361575 &;0 &;10568851 &;4044054 &;2440966 &;3071719 &;61591 &;617568 &;332953 &;0 &;10500398;4028795;2229884;3239295;57041;617792;327591;0;10298251;4041420;2199940;3104488;45333;610693;296377;0;10156196;4029016;2079358;3152550;44399;605923;244950;0;10145562;4079038;1881644;2416754;55135;591067;1121924;0;9537407;3812940;1724414;2673427;55857;644802;625967;0;9827926;4089601;1658417;2320760;580;795874;962694;0;10052633;4160722;2045021;2377753;383;910175;558579;0;10317841;4404264;2064179;2298232;34552;931313;585301;0;
2004901: Corvo;1517963 &;677025 &;598870 &;32079 &;126221 &;46206 &;37562 &;0 &;1480101 &;640683 &;596968 &;43264 &;113537 &;42547 &;43102 &;0 &;1443949;615122;567706;81834;102312;38853;38122;0;1435181;642970;527154;72173;109255;44119;39510;0;1495221;656349;560884;98946;95303;48920;34819;0;1377599;628277;351471;50902;148851;46298;151800;0;1350000;574447;406089;31127;197338;40014;100985;0;1271967;570204;260072;201097;24429;41164;175001;0;1173989;544315;425626;73918;12766;44848;72516;0;1160425;577731;325382;29820;93007;58556;75929;0;
